1.385754100904992470e+01
7.614180401602348880e+00
7.250254834743051546e+00
6.065251611205431104e+00
5.597251076667310699e+00
4.991856474275098599e+00
3.980077912856367472e+00
3.215306296393726004e+00
2.861889114843566340e+00
2.640368037394483558e+00
2.396886666867976690e+00
2.181595229670875824e+00
2.041717000447988539e+00
1.904916681898450204e+00
1.850232403337716436e+00
1.733762386700712366e+00
1.593654433367984735e+00
1.417057745843078420e+00
1.340205351338391804e+00
1.238897363850446798e+00
1.075702871307541386e+00
9.469998719336274462e-01
8.465244914158290834e-01
7.765158662672320133e-01
7.089205827000938376e-01
