1.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,1.4142135623730951
1.0,0.0,0.0,-1.0690449676496976,-0.26726124191242434,1.336306209562122
1.0,0.0,0.0,-1.414213562373095,0.7071067811865476,0.7071067811865476
1.0,0.0,0.0,-1.0690449676496976,1.336306209562122,-0.26726124191242434
1.0,0.0,0.0,-0.7071067811865475,1.4142135623730951,-0.7071067811865475
1.0,0.0,0.0,-0.26726124191242434,-1.0690449676496976,1.336306209562122
1.0,0.0,0.0,-0.7071067811865474,-0.7071067811865474,1.4142135623730951
1.0,0.0,0.0,-0.7071067811865474,1.4142135623730951,-0.7071067811865474
1.0,0.0,0.0,-0.26726124191242434,1.336306209562122,-1.0690449676496976
1.0,0.0,0.0,0.7071067811865476,-1.414213562373095,0.7071067811865476
1.0,0.0,0.0,1.4142135623730951,-0.7071067811865474,-0.7071067811865474
1.0,0.0,0.0,0.7071067811865476,0.7071067811865476,-1.414213562373095
1.0,0.0,0.0,1.336306209562122,-1.0690449676496976,-0.26726124191242434
1.0,0.0,0.0,1.336306209562122,-0.26726124191242434,-1.0690449676496976
1.0,0.0,0.0,1.4142135623730951,-0.7071067811865475,-0.7071067811865475
0.0,1.0,0.0,-0.7071067811865475,-0.7071067811865475,1.4142135623730951
0.0,1.0,0.0,-1.0690449676496976,-0.26726124191242434,1.336306209562122
0.0,1.0,0.0,-1.414213562373095,0.7071067811865476,0.7071067811865476
0.0,1.0,0.0,-1.0690449676496976,1.336306209562122,-0.26726124191242434
0.0,1.0,0.0,-0.7071067811865475,1.4142135623730951,-0.7071067811865475
0.0,1.0,0.0,-0.26726124191242434,-1.0690449676496976,1.336306209562122
0.0,1.0,0.0,-0.7071067811865474,-0.7071067811865474,1.4142135623730951
0.0,1.0,0.0,-0.7071067811865474,1.4142135623730951,-0.7071067811865474
0.0,1.0,0.0,-0.26726124191242434,1.336306209562122,-1.0690449676496976
0.0,1.0,0.0,0.7071067811865476,-1.414213562373095,0.7071067811865476
0.0,1.0,0.0,1.4142135623730951,-0.7071067811865474,-0.7071067811865474
0.0,1.0,0.0,0.7071067811865476,0.7071067811865476,-1.414213562373095
0.0,1.0,0.0,1.336306209562122,-1.0690449676496976,-0.26726124191242434
0.0,1.0,0.0,1.336306209562122,-0.26726124191242434,-1.0690449676496976
0.0,1.0,0.0,1.4142135623730951,-0.7071067811865475,-0.7071067811865475
0.0,0.0,1.0,-0.7071067811865475,-0.7071067811865475,1.4142135623730951
0.0,0.0,1.0,-1.0690449676496976,-0.26726124191242434,1.336306209562122
0.0,0.0,1.0,-1.414213562373095,0.7071067811865476,0.7071067811865476
0.0,0.0,1.0,-1.0690449676496976,1.336306209562122,-0.26726124191242434
0.0,0.0,1.0,-0.7071067811865475,1.4142135623730951,-0.7071067811865475
0.0,0.0,1.0,-0.26726124191242434,-1.0690449676496976,1.336306209562122
0.0,0.0,1.0,-0.7071067811865474,-0.7071067811865474,1.4142135623730951
0.0,0.0,1.0,-0.7071067811865474,1.4142135623730951,-0.7071067811865474
0.0,0.0,1.0,-0.26726124191242434,1.336306209562122,-1.0690449676496976
0.0,0.0,1.0,0.7071067811865476,-1.414213562373095,0.7071067811865476
0.0,0.0,1.0,1.4142135623730951,-0.7071067811865474,-0.7071067811865474
0.0,0.0,1.0,0.7071067811865476,0.7071067811865476,-1.414213562373095
0.0,0.0,1.0,1.336306209562122,-1.0690449676496976,-0.26726124191242434
0.0,0.0,1.0,1.336306209562122,-0.26726124191242434,-1.0690449676496976
0.0,0.0,1.0,1.4142135623730951,-0.7071067811865475,-0.7071067811865475
